conversation_id,text,reply_count,first_tweet,Text,cleaned_text
1667180594852249601,I feel like the Boyz make two kinds of songs: epic themes and sparkling crunchy refreshers. I really love the second kind…here are some Boyz songs that taste like a lemon shave ice on a summer day. https://t.co/cQwWexw9W8 @idaelso Definitely a crunchy refresher with those tropical beatz @TheCeruleanRose Man I wish they did more of this variety of track because they're SO good at it. @TheCeruleanRose Thank you for the playlist! I’ve never heard them but always wanted to do this is a good start :) @TheCeruleanRose no air falls into which category?,4,I feel like the Boyz make two kinds of songs: epic themes and sparkling crunchy refreshers. I really love the second kind…here are some Boyz songs that taste like a lemon shave ice on a summer day. https://t.co/cQwWexw9W8,"['feel', 'like', 'boyz', 'make', 'two', 'kind', 'song', 'epic', 'theme', 'sparkling', 'crunchy', 'refresher', 'really', 'love', 'second', 'kind', 'boyz', 'song', 'taste', 'like', 'lemon', 'shave', 'ice', 'summer', 'day', 'link', 'idaelso', 'definitely', 'crunchy', 'refresher', 'tropical', 'beatz', 'theceruleanrose', 'man', 'wish', 'variety', 'track', 're', 'good', 'theceruleanrose', 'thank', 'playlist', 'never', 'heard', 'always', 'wanted', 'good', 'start', 'theceruleanrose', 'air', 'fall', 'category']",feel like boyz make two kind song epic theme sparkling crunchy refresher really love second kind boyz song taste like lemon shave ice summer day link idaelso definitely crunchy refresher tropical beatz theceruleanrose man wish variety track re good theceruleanrose thank playlist never heard always wanted good start theceruleanrose air fall category
1667232440958750720,"Still looking for  1 Tix Johnny Be Colosseum for my friend because her ticket got cancelled.

She's a johfam so please help her to meet Johnny 🥺

wtb johnny be colosseum

#JOHNNYbeAtColosseumJKT @Midsummer_JY Hey why not message (Zaharaleonhard_) on Instagram she's still selling her ticket's @Midsummer_JY Hiii Message (_mary.roland_) on instagram, she’s selling her tickets if you’re still interested @Midsummer_JY MesAge me please can show proof of purchase and willing too sale for face value or less than face value @Midsummer_JY Dm me, I’m looking to sell",4,"Still looking for  1 Tix Johnny Be Colosseum for my friend because her ticket got cancelled.

She's a johfam so please help her to meet Johnny 🥺

wtb johnny be colosseum

#JOHNNYbeAtColosseumJKT","['still', 'looking', 'tix', 'johnny', 'colosseum', 'friend', 'ticket', 'got', 'cancelled', 'johfam', 'please', 'help', 'meet', 'johnny', 'wtb', 'johnny', 'colosseum', 'johnnybeatcolosseumjkt', 'midsummer_jy', 'hey', 'message', 'zaharaleonhard_', 'instagram', 'still', 'selling', 'ticket', 'midsummer_jy', 'hiii', 'message', '_mary', 'roland_', 'instagram', 'selling', 'ticket', 're', 'still', 'interested', 'midsummer_jy', 'mesage', 'please', 'can', 'show', 'proof', 'purchase', 'willing', 'sale', 'face', 'value', 'face', 'value', 'midsummer_jy', 'dm', 'looking', 'sell']",still looking tix johnny colosseum friend ticket got cancelled johfam please help meet johnny wtb johnny colosseum johnnybeatcolosseumjkt midsummer_jy hey message zaharaleonhard_ instagram still selling ticket midsummer_jy hiii message _mary roland_ instagram selling ticket re still interested midsummer_jy mesage please can show proof purchase willing sale face value face value midsummer_jy dm looking sell
1667401454901149696,"WTHHH PGEON JUST THREW MY HWA FIGURINE OVER MY HOUSE GATE?????? ISTG THERE BETTER NOT BE DAMAGE https://t.co/fAI7g10Ykd @wanihanafi Thankfully he is okay 😭😭😭 nasib baik ada bubble wrap @th3tropicalboys 1st thing 1st, is hwa okay ? 🥺 @pumscastles Yes 🫠 padahal my house has a tiang where usually NORMAL ppl will leave the stuffs there tapi dia feeling nk jadi basketball player ke apa 😤😤 @btsreve75 Ntahlah 😭😭 siap ada tape fragile tu tapi dia main buang je waduhhhh 😭😫😫 i stg if i unbox and anything happens i will make sure they see the end of it esp that driver @th3tropicalboys Laaaaaa 😭😭😭
Pgeon tgh pms ke lately ni?",5,WTHHH PGEON JUST THREW MY HWA FIGURINE OVER MY HOUSE GATE?????? ISTG THERE BETTER NOT BE DAMAGE https://t.co/fAI7g10Ykd,"['wthhh', 'pgeon', 'just', 'threw', 'hwa', 'figurine', 'house', 'gate', 'istg', 'better', 'damage', 'link', 'wanihanafi', 'thankfully', 'okay', 'nasib', 'baik', 'ada', 'bubble', 'wrap', 'thing', 'hwa', 'okay', 'pumscastles', 'yes', 'padahal', 'house', 'tiang', 'usually', 'normal', 'ppl', 'will', 'leave', 'stuff', 'tapi', 'dia', 'feeling', 'nk', 'jadi', 'basketball', 'player', 'ke', 'apa', 'ntahlah', 'siap', 'ada', 'tape', 'fragile', 'tu', 'tapi', 'dia', 'main', 'buang', 'je', 'waduhhhh', 'stg', 'unbox', 'anything', 'happens', 'will', 'make', 'sure', 'see', 'end', 'esp', 'driver', 'laaaaaa', 'pgeon', 'tgh', 'pm', 'ke', 'lately', 'ni']",wthhh pgeon just threw hwa figurine house gate istg better damage link wanihanafi thankfully okay nasib baik ada bubble wrap thing hwa okay pumscastles yes padahal house tiang usually normal ppl will leave stuff tapi dia feeling nk jadi basketball player ke apa ntahlah siap ada tape fragile tu tapi dia main buang je waduhhhh stg unbox anything happens will make sure see end esp driver laaaaaa pgeon tgh pm ke lately ni
1667593476265869313,would i get jumped if i say color rush 2 was so much better than 1 and i prefer the second guy over the first one @cloudywook exactly. i thought the world exploration was interesting too! but oh well lol @gh0stbra1nz like idk after watching it i tought we would all come to the same agreement (season 2 was really way better) but ig we’re the minority in this case @cloudywook no wait you're actually very brave because i too thought this after finishing s2 but was too scared to say it LMAO @cloudywook best friend I HAVE NO CLUE what ur talking abt but im sure ur right how many years has it been since they came out and im just saying this 😭😭😭 but i just saw someone getting mocked for picking season two 😭😭 almost everyone i see picks the first one but i liked the second season soo much more their chemistry was just better imo,6,would i get jumped if i say color rush 2 was so much better than 1 and i prefer the second guy over the first one,"['get', 'jumped', 'say', 'color', 'rush', 'much', 'better', 'prefer', 'second', 'first', 'one', 'cloudywook', 'exactly', 'thought', 'world', 'exploration', 'interesting', 'oh', 'well', 'lol', 'like', 'idk', 'watching', 'tought', 'come', 'agreement', 'season', 'really', 'way', 'better', 'ig', 're', 'minority', 'case', 'cloudywook', 'wait', 're', 'actually', 'brave', 'thought', 'finishing', 'scared', 'say', 'lmao', 'cloudywook', 'best', 'friend', 'clue', 'ur', 'talking', 'abt', 'sure', 'ur', 'right', 'many', 'year', 'since', 'came', 'just', 'saying', 'just', 'saw', 'someone', 'getting', 'mocked', 'picking', 'season', 'two', 'almost', 'everyone', 'see', 'pick', 'first', 'one', 'liked', 'second', 'season', 'soo', 'much', 'chemistry', 'just', 'better', 'imo']",get jumped say color rush much better prefer second first one cloudywook exactly thought world exploration interesting oh well lol like idk watching tought come agreement season really way better ig re minority case cloudywook wait re actually brave thought finishing scared say lmao cloudywook best friend clue ur talking abt sure ur right many year since came just saying just saw someone getting mocked picking season two almost everyone see pick first one liked second season soo much chemistry just better imo
1667627653015150592,"people who pack pcs they sell with any kind of masking or packing tape are my enemies .. i understand keeping items safe but if i can't open this package with my hands and i have to get a knife to cut through the damn vacuum sealed envelope, ur just being inconvenient @yechansbestie yeah like 😭 i was so scared i was going to damage the pcs inside bc they were inside taped with MASKING tape inside of an envelope shut with MASKING tape like WHY WOULD U DO THAT TO ME! i had to maneuver my way around the tape to not bend the toploader and pcs like COME ON... @jaengpup fjsjfjnsfn noooooo why would u even use big ass pieces as if it were washi tape???? and it makes it nearly impossible for someone to reuse the supplies like… that’s crazy @yechansbestie was so difficult to open .. like i thought we all knew to use washi tape on the inside stuff so it's easy to get out and the heavy duty stuff on the outside if needed, u know?? @yechansbestie no, i understand!! but i mean ppl who use packing tape around the entire thing to the point where i can't open it without potentially damaging the stuff inside bc i need to use something sharp to open it 😭 today i received pcs where the inside envelop used masking tape and it @jaengpup i reinforce the edges of my envelopes with packing tape bc i’ve received pcs with the envelope ripped open AND i’ve sent a pc to someone where the envelope arrived completely empty 😭 i try to leave the envelope flap accessible tho so it’s not impossible like u guys realize they use those tapes to pack boxes to MOVE right? like what the hell",6,"people who pack pcs they sell with any kind of masking or packing tape are my enemies .. i understand keeping items safe but if i can't open this package with my hands and i have to get a knife to cut through the damn vacuum sealed envelope, ur just being inconvenient","['people', 'pack', 'pc', 'sell', 'kind', 'masking', 'packing', 'tape', 'enemy', 'understand', 'keeping', 'item', 'safe', 'can', 'open', 'package', 'hand', 'get', 'knife', 'cut', 'damn', 'vacuum', 'sealed', 'envelope', 'ur', 'just', 'inconvenient', 'yechansbestie', 'yeah', 'like', 'scared', 'going', 'damage', 'pc', 'inside', 'bc', 'inside', 'taped', 'masking', 'tape', 'inside', 'envelope', 'shut', 'masking', 'tape', 'like', 'maneuver', 'way', 'around', 'tape', 'bend', 'toploader', 'pc', 'like', 'come', 'jaengpup', 'fjsjfjnsfn', 'noooooo', 'even', 'use', 'big', 'piece', 'washi', 'tape', 'make', 'nearly', 'impossible', 'someone', 'reuse', 'supply', 'like', 'crazy', 'yechansbestie', 'difficult', 'open', 'like', 'thought', 'knew', 'use', 'washi', 'tape', 'inside', 'stuff', 'easy', 'get', 'heavy', 'duty', 'stuff', 'outside', 'needed', 'know', 'yechansbestie', 'understand', 'mean', 'ppl', 'use', 'packing', 'tape', 'around', 'entire', 'thing', 'point', 'can', 'open', 'without', 'potentially', 'damaging', 'stuff', 'inside', 'bc', 'need', 'use', 'something', 'sharp', 'open', 'today', 'received', 'pc', 'inside', 'envelop', 'used', 'masking', 'tape', 'jaengpup', 'reinforce', 'edge', 'envelope', 'packing', 'tape', 'bc', 'received', 'pc', 'envelope', 'ripped', 'open', 'sent', 'pc', 'someone', 'envelope', 'arrived', 'completely', 'empty', 'try', 'leave', 'envelope', 'flap', 'accessible', 'tho', 'impossible', 'like', 'realize', 'use', 'tape', 'pack', 'box', 'move', 'right', 'like', 'hell']",people pack pc sell kind masking packing tape enemy understand keeping item safe can open package hand get knife cut damn vacuum sealed envelope ur just inconvenient yechansbestie yeah like scared going damage pc inside bc inside taped masking tape inside envelope shut masking tape like maneuver way around tape bend toploader pc like come jaengpup fjsjfjnsfn noooooo even use big piece washi tape make nearly impossible someone reuse supply like crazy yechansbestie difficult open like thought knew use washi tape inside stuff easy get heavy duty stuff outside needed know yechansbestie understand mean ppl use packing tape around entire thing point can open without potentially damaging stuff inside bc need use something sharp open today received pc inside envelop used masking tape jaengpup reinforce edge envelope packing tape bc received pc envelope ripped open sent pc someone envelope arrived completely empty try leave envelope flap accessible tho impossible like realize use tape pack box move right like hell
1667649533126295560,"alright so on a whim i Am indeed deciding to go by a new nickname: lux! u can use luxie if u want and still use jaspie, but i would appreciate it if u used lux and jaspie interchangeably :] thank u!!! pls like this if u see it as well and i love u guys @tulipsol my shash 🫂 always my biggest cheerleader i love u @jaengpup LUV U TOO @elvenbashir THANK U ALEX 🥹 @dendrovash SNIFFLES I LOVE U WTF 🥹 @jaengpup LUX UR THE COOLEST PERSON EVER WITH THE COOLEST NAMES @ayseetemasu thank u my beloved ayse 🥹 @jaengpup luxie sounds so cute i love it !! @jaengpup hi lux nice to meet you :) @uyatwt i love u so much @jdaehyeons i love u MORE",10,"alright so on a whim i Am indeed deciding to go by a new nickname: lux! u can use luxie if u want and still use jaspie, but i would appreciate it if u used lux and jaspie interchangeably :] thank u!!! pls like this if u see it as well and i love u guys","['alright', 'whim', 'indeed', 'deciding', 'go', 'new', 'nickname', 'lux', 'can', 'use', 'luxie', 'want', 'still', 'use', 'jaspie', 'appreciate', 'used', 'lux', 'jaspie', 'interchangeably', 'thank', 'pls', 'like', 'see', 'well', 'love', 'tulipsol', 'shash', 'always', 'biggest', 'cheerleader', 'love', 'jaengpup', 'luv', 'elvenbashir', 'thank', 'alex', 'dendrovash', 'sniffle', 'love', 'wtf', 'jaengpup', 'lux', 'ur', 'coolest', 'person', 'ever', 'coolest', 'name', 'ayseetemasu', 'thank', 'beloved', 'ayse', 'jaengpup', 'luxie', 'sound', 'cute', 'love', 'jaengpup', 'hi', 'lux', 'nice', 'meet', 'uyatwt', 'love', 'much', 'jdaehyeons', 'love']",alright whim indeed deciding go new nickname lux can use luxie want still use jaspie appreciate used lux jaspie interchangeably thank pls like see well love tulipsol shash always biggest cheerleader love jaengpup luv elvenbashir thank alex dendrovash sniffle love wtf jaengpup lux ur coolest person ever coolest name ayseetemasu thank beloved ayse jaengpup luxie sound cute love jaengpup hi lux nice meet uyatwt love much jdaehyeons love
1667674114415288335,"apparently the dream smp guy is putting his mask back on? oh no is that ugly ass mf embarrassed now?? 
or is he doing it to stay anonymous again bc of how problematic and racist he is @PLUTOYUTA @joongkiskz apologized for what? what racist shit has he done i’m genuinely curious bc i can’t find anything (im not a dream fan nor anti) @iBreakSouls exactly, he's just doing it for attention @joongkiskz too bad the internet doesn't forget, maybe if he would've apologized he wouldn't have received so much hate @wwwwiiiinnnn_ exactly",4,"apparently the dream smp guy is putting his mask back on? oh no is that ugly ass mf embarrassed now?? 
or is he doing it to stay anonymous again bc of how problematic and racist he is","['apparently', 'dream', 'smp', 'putting', 'mask', 'back', 'oh', 'ugly', 'mf', 'embarrassed', 'now', 'stay', 'anonymous', 'bc', 'problematic', 'racist', 'plutoyuta', 'joongkiskz', 'apologized', 'racist', 'shit', 'done', 'genuinely', 'curious', 'bc', 'can', 'find', 'anything', 'dream', 'fan', 'anti', 'ibreaksouls', 'exactly', 'just', 'attention', 'joongkiskz', 'internet', 'doesn', 'forget', 'maybe', 'apologized', 'wouldn', 'received', 'much', 'hate', 'wwwwiiiinnnn_', 'exactly']",apparently dream smp putting mask back oh ugly mf embarrassed now stay anonymous bc problematic racist plutoyuta joongkiskz apologized racist shit done genuinely curious bc can find anything dream fan anti ibreaksouls exactly just attention joongkiskz internet doesn forget maybe apologized wouldn received much hate wwwwiiiinnnn_ exactly
1667835954361450497,i felt like i needed to get my anxious energy out somehow so i bought some yarn and i started on another blanket 💀 https://t.co/6GHoUdXAJJ @sleepysevens i think you're right! @lovely_univrs i really believe there is never enough blankets especially one as cool as this one!! 🌈 @libtastic this is a fact @lovely_univrs Everyone needs a rainbow star blankie as if i really need more blankets,5,i felt like i needed to get my anxious energy out somehow so i bought some yarn and i started on another blanket 💀 https://t.co/6GHoUdXAJJ,"['felt', 'like', 'needed', 'get', 'anxious', 'energy', 'somehow', 'bought', 'yarn', 'started', 'another', 'blanket', 'link', 'sleepysevens', 'think', 're', 'right', 'lovely_univrs', 'really', 'believe', 'never', 'enough', 'blanket', 'especially', 'one', 'cool', 'one', 'libtastic', 'fact', 'lovely_univrs', 'everyone', 'need', 'rainbow', 'star', 'blankie', 'really', 'need', 'blanket']",felt like needed get anxious energy somehow bought yarn started another blanket link sleepysevens think re right lovely_univrs really believe never enough blanket especially one cool one libtastic fact lovely_univrs everyone need rainbow star blankie really need blanket
1667858586230480896,"One of my emotional support left me today. I just woke up. I was tired. Then, I heard the news. It is breaking my heart so bad. You were the sweetest, the most quiet, and the most loving bubb ever. Ate will miss you big time. Till I see you again, my baby. Ate loves you so much. https://t.co/jnimTm20tc I just know that you will watch over me and that you will always wait for me there with your wagging tail. God gained another sweet angel. Thank you for all the good times we spent together. Our memories will be stored in a safe place. My Cream who were a gift to me, I love you. https://t.co/rlyMIESL5V",1,"One of my emotional support left me today. I just woke up. I was tired. Then, I heard the news. It is breaking my heart so bad. You were the sweetest, the most quiet, and the most loving bubb ever. Ate will miss you big time. Till I see you again, my baby. Ate loves you so much. https://t.co/jnimTm20tc","['one', 'emotional', 'support', 'left', 'today', 'just', 'woke', 'tired', 'heard', 'news', 'breaking', 'heart', 'sweetest', 'quiet', 'loving', 'bubb', 'ever', 'ate', 'will', 'miss', 'big', 'time', 'till', 'see', 'ate', 'love', 'much', 'link', 'just', 'know', 'will', 'watch', 'will', 'always', 'wait', 'wagging', 'tail', 'god', 'gained', 'another', 'sweet', 'angel', 'thank', 'good', 'time', 'spent', 'together', 'memory', 'will', 'stored', 'safe', 'place', 'cream', 'gift', 'love', 'link']",one emotional support left today just woke tired heard news breaking heart sweetest quiet loving bubb ever ate will miss big time till see ate love much link just know will watch will always wait wagging tail god gained another sweet angel thank good time spent together memory will stored safe place cream gift love link
1667892816742354944,"Hi! Need to declutter na, will have free claim albums and photocards. Just pay for pf and sf through shopee lahat-lahat. Can do cod. Please help me declutter. 🤎 @itsleucht inch 🫶🏻 @itsleucht inch poo",2,"Hi! Need to declutter na, will have free claim albums and photocards. Just pay for pf and sf through shopee lahat-lahat. Can do cod. Please help me declutter. 🤎","['hi', 'need', 'declutter', 'na', 'will', 'free', 'claim', 'album', 'photocards', 'just', 'pay', 'pf', 'sf', 'shopee', 'lahat', 'lahat', 'can', 'cod', 'please', 'help', 'declutter', 'itsleucht', 'inch', 'itsleucht', 'inch', 'poo']",hi need declutter na will free claim album photocards just pay pf sf shopee lahat lahat can cod please help declutter itsleucht inch itsleucht inch poo
1667973812564918273,"Jeonghan is supposed to land around 11pm European time and I don’t think I’ll be able to sleep until I see him in Berlin 🫣
Do you know what’s even „worse“? 
I‘m living right in the middle in-between Paris and Berlin. 
So, Jeonghan is likely to fly in the sky above me 😱😭 @_Padii_ Yeah it’s a long journey anyway but that makes it even harder 🥺 I hope so too 🥰 @redcherrydream Oh I'm so sorry for him. Those delays and sleepovers make a trip even more exhausting. I hope everything goes well tomorrow @_Padii_ His flight got cancelled right now after a nearly 2 hour delay. So he’ll be staying in Paris for the night anyway I guess 🫣 @redcherrydream How am I supposed to sleep with this thought 👀🥳😰 @allofmarie I maybe checked the flights from Paris to Berlin. 🥺 And there was only one left for today 🥲 @redcherrydream How you you know?😭 @redcherrydream Thankssss🥰 @Brienna99664766 I try to 🫣😅 @redcherrydream OMG SAY HELLO TO HIM FOR ME IF YOU SEE A PLANE FLYING OKAY??",9,"Jeonghan is supposed to land around 11pm European time and I don’t think I’ll be able to sleep until I see him in Berlin 🫣
Do you know what’s even „worse“? 
I‘m living right in the middle in-between Paris and Berlin. 
So, Jeonghan is likely to fly in the sky above me 😱😭","['supposed', 'land', 'around', 'european', 'time', 'think', 'll', 'able', 'sleep', 'see', 'berlin', 'know', 'even', 'worse', 'living', 'right', 'middle', 'paris', 'berlin', 'likely', 'fly', 'sky', '_padii_', 'yeah', 'long', 'journey', 'anyway', 'make', 'even', 'harder', 'hope', 'redcherrydream', 'oh', 'sorry', 'delay', 'sleepover', 'make', 'trip', 'even', 'exhausting', 'hope', 'everything', 'go', 'well', 'tomorrow', '_padii_', 'flight', 'got', 'cancelled', 'right', 'now', 'nearly', 'hour', 'delay', 'll', 'staying', 'paris', 'night', 'anyway', 'guess', 'redcherrydream', 'supposed', 'sleep', 'thought', 'allofmarie', 'maybe', 'checked', 'flight', 'paris', 'berlin', 'one', 'left', 'today', 'redcherrydream', 'know', 'redcherrydream', 'thanks', 'try', 'redcherrydream', 'omg', 'say', 'hello', 'see', 'plane', 'flying', 'okay']",supposed land around european time think ll able sleep see berlin know even worse living right middle paris berlin likely fly sky _padii_ yeah long journey anyway make even harder hope redcherrydream oh sorry delay sleepover make trip even exhausting hope everything go well tomorrow _padii_ flight got cancelled right now nearly hour delay ll staying paris night anyway guess redcherrydream supposed sleep thought allofmarie maybe checked flight paris berlin one left today redcherrydream know redcherrydream thanks try redcherrydream omg say hello see plane flying okay
1668055916472590337,"i.ENIN I NEED YOUR HELP !!!!!!
do I dye my hair to get the same hair color as Joohyoung or Taehun this era? @soobinurhome omg no no no !!! I'm not pretty at all !! 🥺 @_8h56__ wait and do it @_8h56__ umm let’s say they’re all going to suit you, you’re pretty qfter all @soobinurhome I want to try sooooo many hair color, but I'm always afraid that's will not suit me well- 💀 @_8h56__ red!! i want to try but darker, i had a pretty intense blue it wqs horrible @soobinurhome My hair were this color last time-
(Don't pay much attention to the video btw-) https://t.co/CiAkCJWM0Q @_8h56__ no cause same i want to finish this last year just so i can dye it @soobinurhome I only dye my hair one time in my whole life so- 💀 @_8h56__ yay!! i want to help too @soobinurhome i think I'm going to do that !!! @_8h56__ lets wait first and decide! @blueberry0321 Omggg, I'm waiting to see their hair color to decide !!!! It's been such a long time since I dyed my hair omg- @_8h56__ hey lets be triplets because I'm doing taehun hair",13,"i.ENIN I NEED YOUR HELP !!!!!!
do I dye my hair to get the same hair color as Joohyoung or Taehun this era?","['enin', 'need', 'help', 'dye', 'hair', 'get', 'hair', 'color', 'joohyoung', 'taehun', 'era', 'soobinurhome', 'omg', 'pretty', 'wait', 'umm', 'let', 'say', 're', 'going', 'suit', 're', 'pretty', 'qfter', 'soobinurhome', 'want', 'try', 'sooooo', 'many', 'hair', 'color', 'always', 'afraid', 'will', 'suit', 'well', 'red', 'want', 'try', 'darker', 'pretty', 'intense', 'blue', 'wqs', 'horrible', 'soobinurhome', 'hair', 'color', 'last', 'time', 'pay', 'much', 'attention', 'video', 'btw', 'link', 'cause', 'want', 'finish', 'last', 'year', 'just', 'can', 'dye', 'soobinurhome', 'dye', 'hair', 'one', 'time', 'whole', 'life', 'yay', 'want', 'help', 'soobinurhome', 'think', 'going', 'let', 'wait', 'first', 'decide', 'omggg', 'waiting', 'see', 'hair', 'color', 'decide', 'long', 'time', 'since', 'dyed', 'hair', 'omg', 'hey', 'let', 'triplet', 'taehun', 'hair']",enin need help dye hair get hair color joohyoung taehun era soobinurhome omg pretty wait umm let say re going suit re pretty qfter soobinurhome want try sooooo many hair color always afraid will suit well red want try darker pretty intense blue wqs horrible soobinurhome hair color last time pay much attention video btw link cause want finish last year just can dye soobinurhome dye hair one time whole life yay want help soobinurhome think going let wait first decide omggg waiting see hair color decide long time since dyed hair omg hey let triplet taehun hair
1668125154814357505,"For new EXO-L and/or Multi-Fans
If can't follow at this time! I will refollow as soon as Twitter lifts my limit!
I will however, try to continue to retweet and/or like any follow request/tweets I run into /gen

For current moots that doesn't listen and/or support EXO
I apologize… https://t.co/72ULidXTyp @Kandi_Land26 hello followed u
LET ME IN PRE-RELEASE
#EXO_LET_ME_IN
#엑소_들어와 #LetMeInByEXO @weareoneEXO #EXO_EXIST @Kandi_Land26 Let’s be moots! *More info about me, my edits, and/or the groups I follow is in my carrd below!
https://t.co/C6kZdOaj9y",3,"For new EXO-L and/or Multi-Fans
If can't follow at this time! I will refollow as soon as Twitter lifts my limit!
I will however, try to continue to retweet and/or like any follow request/tweets I run into /gen

For current moots that doesn't listen and/or support EXO
I apologize… https://t.co/72ULidXTyp","['new', 'multi', 'fan', 'can', 'follow', 'time', 'will', 'refollow', 'soon', 'twitter', 'lift', 'limit', 'will', 'however', 'try', 'continue', 'retweet', 'like', 'follow', 'request', 'tweet', 'run', 'gen', 'current', 'moot', 'doesn', 'listen', 'support', 'apologize', 'link', 'hello', 'followed', 'let', 'pre', 'release', 'exo_let_me_in', '엑소_들어와', 'letmeinbyexo', 'weareoneexo', 'exo_exist', 'let', 'moot', 'info', 'edits', 'group', 'follow', 'carrd', 'link']",new multi fan can follow time will refollow soon twitter lift limit will however try continue retweet like follow request tweet run gen current moot doesn listen support apologize link hello followed let pre release exo_let_me_in 엑소_들어와 letmeinbyexo weareoneexo exo_exist let moot info edits group follow carrd link
